symbol1,symbol2,p_value,correlation
POLUSDT,WANUSDT,0.004611763702005351,0.9802990825262358
1000CATUSDT,ENAUSDT,0.004612090921563323,0.954160360187082
ARKMUSDT,CGPTUSDT,0.004667893586656366,0.9607723701343167
DYMUSDT,MAGICUSDT,0.004687635148000401,0.9658685043366142
KAIAUSDT,VETUSDT,0.004751535718552639,0.9623094860124535
ILVUSDT,TONUSDT,0.004779503381578994,0.959940922524283
CATIUSDT,VELODROMEUSDT,0.004808097592550433,0.9734394125972387
1000CATUSDT,THEUSDT,0.004921032265621399,0.9630926383624424
LUMIAUSDT,YGGUSDT,0.004966768107006511,0.9716200269541128
DYMUSDT,RDNTUSDT,0.004967095581461026,0.9637316335859397
PENGUUSDT,YFIUSDT,0.004986442606088443,0.9523215795189164
ACXUSDT,VANRYUSDT,0.005059689241275613,0.9592320731113196
DYMUSDT,PORTALUSDT,0.005095971544424633,0.9761378190133766
COTIUSDT,HAEDALUSDT,0.005110221703295094,0.9525641403387222
AIUSDT,ILVUSDT,0.005143750773693704,0.951535730371851
APTUSDT,VELODROMEUSDT,0.0051774705652852865,0.9553376337009327
ACEUSDT,AIUSDT,0.005212476490826925,0.9629238869650627
ACXUSDT,VELODROMEUSDT,0.005260631261281571,0.9748138811768206
CGPTUSDT,RDNTUSDT,0.0053020402610751164,0.9558677959689211
HOOKUSDT,PYTHUSDT,0.0053226331917278265,0.9520178178170308
PERPUSDT,RONINUSDT,0.00532767963561857,0.9511733394445026
ARBUSDT,DYMUSDT,0.005350906321636689,0.9726908561567655
CGPTUSDT,ZILUSDT,0.005397236363183157,0.9566694256619397
1000CATUSDT,KSMUSDT,0.005399368999090177,0.963878117526856
ACXUSDT,ALTUSDT,0.005485301510718713,0.9800691426907189
ARUSDT,TONUSDT,0.005494387937244197,0.9523274028414808
THEUSDT,VELODROMEUSDT,0.005573439867402045,0.9647227959989044
GLMRUSDT,PYTHUSDT,0.005579531050243785,0.9504985668139845
HAEDALUSDT,TRUMPUSDT,0.005581527198380027,0.956827608861349
ACMUSDT,LUMIAUSDT,0.005592771470023013,0.9592164945011072
FLOWUSDT,POLUSDT,0.005617671946989107,0.9821058954008798
BBUSDT,PENGUUSDT,0.005627073489872175,0.9593971970360899
EIGENUSDT,LUMIAUSDT,0.0056328468841837275,0.9594053308635354
ACXUSDT,IMXUSDT,0.0056371984281132865,0.9662279362946146
SNXUSDT,STRKUSDT,0.005649155670784775,0.9577367371233066
GRTUSDT,LUMIAUSDT,0.005649590548949104,0.9542922626113259
BATUSDT,POLUSDT,0.00566316752244421,0.9570947823426373
LTOUSDT,LUMIAUSDT,0.00572175457814993,0.9712914816996232
SSVUSDT,VELODROMEUSDT,0.005735787378613188,0.9523901093203052
METISUSDT,OPUSDT,0.005770521238826196,0.972438285902111
METISUSDT,SNXUSDT,0.005808475234191415,0.9713513480944507
ANKRUSDT,VELODROMEUSDT,0.005887003800902316,0.9583706815566877
MANTAUSDT,PYRUSDT,0.00588718794819232,0.9655933179634947
CGPTUSDT,XAIUSDT,0.0058969224116232795,0.961792577869747
HOOKUSDT,PORTALUSDT,0.005948571943211977,0.9595221998809338
1000CATUSDT,FARMUSDT,0.0059593274918701145,0.9675270983975308
IOTXUSDT,METISUSDT,0.005975715237575811,0.9621421947467043
DOTUSDT,FIDAUSDT,0.006043032835417013,0.9562691295461123
BIOUSDT,VELODROMEUSDT,0.0061565463413729435,0.9688109573496874
ALTUSDT,RDNTUSDT,0.006172544252103116,0.9690170589965514
AIUSDT,METISUSDT,0.0062186709144894025,0.9675584704217572
CTSIUSDT,POLUSDT,0.00632323326066151,0.98438444282199
FLUXUSDT,LUMIAUSDT,0.006406225423679601,0.9585032918303322
ALPHAUSDT,POLUSDT,0.006501570303444227,0.954364668618044
ALTUSDT,ILVUSDT,0.006622644340602594,0.9632519009859392
ACXUSDT,WANUSDT,0.006629370578379057,0.9584046958404869
CKBUSDT,VELODROMEUSDT,0.006635708227195648,0.9619854780041039
C98USDT,POLUSDT,0.006705807208651982,0.9814495895405293
SHIBUSDT,VELODROMEUSDT,0.006716521560705949,0.9535656795733632
CGPTUSDT,GALAUSDT,0.0067692601560006525,0.9575600920753955
1000CATUSDT,LUNCUSDT,0.006830694068350885,0.9842026681514339
BLURUSDT,STRKUSDT,0.006923753932328879,0.9550682410526588
BBUSDT,CGPTUSDT,0.006948517764641737,0.9625564243505202
IMXUSDT,METISUSDT,0.006994144062150769,0.9660286611268886
IOUSDT,POLUSDT,0.006995579231158585,0.9538367440862132
C98USDT,METISUSDT,0.007013893985331694,0.9660806620792745
C98USDT,OMNIUSDT,0.007048571697048129,0.9505480049514009
C98USDT,RONINUSDT,0.007202714893338875,0.9572206284430642
ACXUSDT,CATIUSDT,0.007207711739662182,0.9773561509567189
ACXUSDT,ARPAUSDT,0.007237507261721484,0.9608653910777272
ALTUSDT,NFPUSDT,0.007298951852275701,0.9666590927940617
ACXUSDT,ALPHAUSDT,0.007385426453086068,0.9756558893292481
MANTAUSDT,NFPUSDT,0.007453284197992528,0.9655405239632932
ACXUSDT,BANDUSDT,0.007507383507262453,0.970965134085734
EIGENUSDT,WUSDT,0.007528271322626687,0.9576465982259054
DYMUSDT,WUSDT,0.007556354561400755,0.9545112289517058
POLUSDT,WINUSDT,0.007613634569885712,0.9585299328924984
NKNUSDT,POLUSDT,0.007752867534882294,0.9758325524294383
HFTUSDT,METISUSDT,0.007781736911599054,0.9725844257122643
BBUSDT,LUMIAUSDT,0.007783851699432228,0.9588733149748717
1000CATUSDT,DASHUSDT,0.00789256129987668,0.9555618045273578
HOOKUSDT,LUMIAUSDT,0.00800546011408923,0.9742294593675461
STRKUSDT,WOOUSDT,0.008022811428758148,0.9502755496759919
APEUSDT,VELODROMEUSDT,0.008143277114267206,0.9561346990516312
BICOUSDT,VELODROMEUSDT,0.00814556222087915,0.9543246898198504
DYDXUSDT,DYMUSDT,0.008149266474068783,0.953800721447806
AIUSDT,AXLUSDT,0.00824191629292101,0.9553026862190386
MEMEUSDT,VELODROMEUSDT,0.008247935586664324,0.9664647216434761
MOVRUSDT,POLUSDT,0.008260553528662751,0.9744200745464592
POLUSDT,QIUSDT,0.008379054029294269,0.9790203131347684
BOMEUSDT,VANAUSDT,0.008521614048947575,0.9509783960425214
LSKUSDT,POLUSDT,0.008570381616616605,0.9708949797752406
FIDAUSDT,TKOUSDT,0.008591624800662424,0.9525904889056327
ARUSDT,LUMIAUSDT,0.00864896252209466,0.9627628947192546
METISUSDT,SCUSDT,0.008772937772103874,0.9522463837416045
SLPUSDT,VELODROMEUSDT,0.008784663531087797,0.9695239597155662
DASHUSDT,KAIAUSDT,0.008851821866232632,0.972047904914949
ASTRUSDT,LUMIAUSDT,0.00887444643573864,0.9626016707221309
ACEUSDT,REZUSDT,0.008899663374422648,0.9532721083527136
CGPTUSDT,RIFUSDT,0.008981963277653791,0.9608164836933826
BEAMXUSDT,CGPTUSDT,0.009018277769711322,0.9632603685939239
GLMRUSDT,METISUSDT,0.009029497832286206,0.9718301670076946
1000CATUSDT,ACMUSDT,0.009047049853932624,0.9513940058796648
PENGUUSDT,PEOPLEUSDT,0.009230384073665453,0.950519757814382
FILUSDT,POLUSDT,0.009401167768678454,0.9700819851851159
1000CATUSDT,BBUSDT,0.009440888303743077,0.9777441655692619
SUSHIUSDT,VELODROMEUSDT,0.009524683431770025,0.9520238876146525
ACXUSDT,NTRNUSDT,0.009556292006676384,0.9799814486897843
ALTUSDT,XAIUSDT,0.009608804350084073,0.97505422154806
MANAUSDT,PENGUUSDT,0.009611598753241997,0.9520964760947285
BIOUSDT,YGGUSDT,0.009617942290852007,0.9580716621134605
MANTAUSDT,RPLUSDT,0.009798168120310317,0.9528627878663601
MBOXUSDT,ZKUSDT,0.009859028988357025,0.9528850834229075
CYBERUSDT,REZUSDT,0.00989950434274521,0.9635793848212966
HOOKUSDT,METISUSDT,0.009919001967568657,0.9656679395408609
LUMIAUSDT,NEARUSDT,0.009925781681893892,0.9577507956870978
DODOUSDT,METISUSDT,0.00992810436345916,0.9605811305872541
MAGICUSDT,POLUSDT,0.00995721909303006,0.9713317746504598
CGPTUSDT,SCRTUSDT,0.009973701893175275,0.9595639609644928
ILVUSDT,VELODROMEUSDT,0.009997608388290493,0.9684690119919085
VELODROMEUSDT,WOOUSDT,0.010012672161261244,0.9605040282654628
DOGSUSDT,PENGUUSDT,0.010118752278675182,0.964957269448182
CGPTUSDT,KSMUSDT,0.010281296222857547,0.9549643277646837
CGPTUSDT,ROSEUSDT,0.010329435647297774,0.9610946150574938
DYDXUSDT,PORTALUSDT,0.010340362824902043,0.9625756551343335
OSMOUSDT,PORTALUSDT,0.010356320709962596,0.9756145352499153
POLUSDT,THETAUSDT,0.010462726588147418,0.9526125204843952
NTRNUSDT,PORTALUSDT,0.010473342145948307,0.9732656064258488
ACXUSDT,LRCUSDT,0.010529077452174497,0.977538842106706
1INCHUSDT,CGPTUSDT,0.010594407787137446,0.9525522900392567
IDUSDT,POLUSDT,0.010690631175086245,0.9570183734261234
ACEUSDT,LUMIAUSDT,0.010703169608786199,0.9654707911556752
NTRNUSDT,VELODROMEUSDT,0.010800669825642139,0.9687467915719118
LUMIAUSDT,REZUSDT,0.010802362891060227,0.953948465384697
1000CATUSDT,SCRUSDT,0.010821346449522325,0.9504676701448627
AIUSDT,POLUSDT,0.011014234124278516,0.9605876017402788
CETUSUSDT,TURBOUSDT,0.011024846051366163,0.9522168466401971
ACXUSDT,PERPUSDT,0.01108034693975613,0.9701978797970903
ACXUSDT,MBOXUSDT,0.011123308851887517,0.9661328169901773
POLUSDT,SNXUSDT,0.011178518177547888,0.979229583414319
DYMUSDT,GNSUSDT,0.011215338888780665,0.9532328571667538
OMNIUSDT,STRKUSDT,0.011228404192126057,0.9513351213877894
ALTUSDT,GTCUSDT,0.011278019629178074,0.9517474321414772
POLUSDT,POLYXUSDT,0.011361577632081789,0.9722915559482448
POLUSDT,SLPUSDT,0.011364273218031046,0.9641355895420706
ALTUSDT,MAVUSDT,0.011439367479392483,0.9512282872233829
ACXUSDT,MINAUSDT,0.011551545555607327,0.9740346083767751
EIGENUSDT,FIDAUSDT,0.01158830473574847,0.9533432460760226
CGPTUSDT,ZRXUSDT,0.011599506648757276,0.954057462432942
CETUSUSDT,DIAUSDT,0.011608344882741607,0.9518904187159289
ACXUSDT,C98USDT,0.011611584552101414,0.9786027596054677
ACXUSDT,GLMRUSDT,0.011718275699205367,0.9739436830542718
POLUSDT,PYRUSDT,0.01176316800424233,0.9728932192780668
AXLUSDT,ENJUSDT,0.011764064323478577,0.9641636654230137
ALTUSDT,PORTALUSDT,0.011786552864640818,0.9530399725883775
ARBUSDT,VELODROMEUSDT,0.01202906219226172,0.9542159511312254
1000CATUSDT,BEAMXUSDT,0.01205533124393629,0.9837282619578133
ARBUSDT,STRKUSDT,0.012083219069243499,0.9656470928543762
PORTALUSDT,REZUSDT,0.012227307347372974,0.9621657221929094
AXLUSDT,CTSIUSDT,0.012321393497208299,0.9530001192898543
LUMIAUSDT,REIUSDT,0.012324682878032492,0.9643237551334667
LUMIAUSDT,RIFUSDT,0.012327209963357365,0.9594852941166716
MAVUSDT,METISUSDT,0.012334654116001128,0.9614944960342645
HFTUSDT,VELODROMEUSDT,0.012500088456343246,0.9689368950916388
ACXUSDT,ATOMUSDT,0.012559680995663925,0.9606637775462501
AXLUSDT,WOOUSDT,0.012635073870542864,0.9629747909033942
EIGENUSDT,RONINUSDT,0.012638998969427797,0.9543175817946515
ARBUSDT,METISUSDT,0.012660880176551466,0.9795160595892922
ENJUSDT,METISUSDT,0.012770510372067856,0.9717865299565944
ACXUSDT,AXLUSDT,0.012792176102204414,0.9681064158016597
LUMIAUSDT,SSVUSDT,0.012932361686568274,0.9642263552969538
PENGUUSDT,VANRYUSDT,0.01304111578243435,0.9663923491386676
GHSTUSDT,VELODROMEUSDT,0.013071457417458436,0.9668922254928743
ACXUSDT,PYTHUSDT,0.013111004920142536,0.9553284989102775
ARUSDT,VELODROMEUSDT,0.013225028896622713,0.9518958505405475
PENGUUSDT,TRUUSDT,0.013258050076454078,0.9558283605030118
ACXUSDT,APTUSDT,0.013306661322530203,0.9655429379443428
ACXUSDT,FIDAUSDT,0.013310591665382336,0.9665067056331357
PERPUSDT,POLUSDT,0.013328536186341656,0.9708050150712496
AEVOUSDT,VICUSDT,0.013407736678408525,0.9552706960243839
LUMIAUSDT,METISUSDT,0.013454312009241867,0.9579230641982542
POLUSDT,ZKUSDT,0.013493683534533757,0.9659744640146819
NFPUSDT,POLUSDT,0.013527764027717656,0.9769372580970582
AIUSDT,MANTAUSDT,0.013677105835371977,0.9627893439586165
PENGUUSDT,RENDERUSDT,0.013702998897716907,0.9564561443255102
LUMIAUSDT,TONUSDT,0.013715207330622958,0.9547243033005276
ACXUSDT,DASHUSDT,0.013733400289134104,0.9652352576048838
LUNAUSDT,VELODROMEUSDT,0.01404896899158152,0.9668697006760006
LRCUSDT,VELODROMEUSDT,0.014239537034085398,0.9641575934606773
ACXUSDT,CHZUSDT,0.014301741406683418,0.9735356335792663
UMAUSDT,VELODROMEUSDT,0.014355959454587295,0.9558508817880663
ACXUSDT,HOOKUSDT,0.01444694211609752,0.978091676181353
FIDAUSDT,KSMUSDT,0.014555499313555115,0.9568781574845597
BIOUSDT,MEUSDT,0.014742591252355735,0.9510646662854747
BIOUSDT,TLMUSDT,0.014809380289351078,0.9500870867868068
ACXUSDT,GHSTUSDT,0.014877637576689275,0.9613558978561998
MLNUSDT,VELODROMEUSDT,0.01490132355446212,0.950624964638145
BIFIUSDT,LUMIAUSDT,0.014944414593767106,0.950190707465095
FILUSDT,KAIAUSDT,0.015004062443014086,0.9530884944490186
ACXUSDT,STRKUSDT,0.015056458782249703,0.976394575300365
AXLUSDT,PYRUSDT,0.015157909427705916,0.9629342313389109
ACXUSDT,NFPUSDT,0.015323636053677266,0.9611991170790246
AEVOUSDT,CGPTUSDT,0.015457055881024516,0.9530460322630487
ACXUSDT,CYBERUSDT,0.0155573947157975,0.9752890256791584
ACXUSDT,BICOUSDT,0.015700012053459687,0.9624075915122299
CHZUSDT,VELODROMEUSDT,0.01591201860036657,0.9599779517530574
AIUSDT,CGPTUSDT,0.01591376771463082,0.9596621720823563
1MBABYDOGEUSDT,MEUSDT,0.015973878934809387,0.9580242410706185
AEVOUSDT,STRKUSDT,0.015982446193405612,0.9583258857392271
ACXUSDT,REIUSDT,0.016257668135562165,0.9516832281298723
ACXUSDT,DUSKUSDT,0.01628822026517581,0.9532038253308984
HAEDALUSDT,MUBARAKUSDT,0.016372131567987707,0.9535113859667262
GRTUSDT,RENDERUSDT,0.016381064039147703,0.9602055127987765
AXLUSDT,HOOKUSDT,0.01639936359164925,0.9541035265823841
BLURUSDT,RDNTUSDT,0.016773090291144974,0.9510894248413884
1INCHUSDT,MOVRUSDT,0.01695365389356963,0.9543202139136956
AXLUSDT,SNXUSDT,0.017208807581790907,0.9563008195612751
CGPTUSDT,NFPUSDT,0.017260048812747314,0.9589208185379203
METISUSDT,WLDUSDT,0.01730917272592795,0.951032829568832
LUMIAUSDT,PIXELUSDT,0.017312483166980083,0.9539739428324473
1000CATUSDT,DATAUSDT,0.017377160744713786,0.9680739771378172
ALCXUSDT,VELODROMEUSDT,0.01738946615586383,0.9706075256301845
DUSDT,USUALUSDT,0.017446756509344102,0.9617144812571641
1000CATUSDT,MDTUSDT,0.01745919298039761,0.9515049899823317
NFPUSDT,ZKUSDT,0.01758553399345779,0.9500541739598367
HFTUSDT,RONINUSDT,0.017860207791121022,0.9576875032214383
CHRUSDT,POLUSDT,0.01804309339014452,0.9794587701190868
ALTUSDT,DYDXUSDT,0.018057647194139374,0.9516700472407924
AXLUSDT,OPUSDT,0.018268476766211596,0.9571234974041873
DYDXUSDT,METISUSDT,0.018369459426176838,0.9670902890097554
RPLUSDT,VELODROMEUSDT,0.018392282145026164,0.9524770494866921
AEVOUSDT,RDNTUSDT,0.018439853779693195,0.9569855784661521
1INCHUSDT,POLUSDT,0.01844603256900445,0.9629158018437518
CGPTUSDT,MANTAUSDT,0.018468212129779216,0.9563617876071153
AIUSDT,PORTALUSDT,0.018686145531554163,0.9640396212183058
ACXUSDT,ROSEUSDT,0.018693931753847995,0.9743816916989363
LUMIAUSDT,WLDUSDT,0.01876800173279083,0.9542597467718291
SCRUSDT,VELODROMEUSDT,0.0190269407652816,0.9522695564767911
ROSEUSDT,ZKUSDT,0.01911534319302479,0.9596928246455322
ACXUSDT,JOEUSDT,0.01928145232566031,0.9769285176652595
GTCUSDT,POLUSDT,0.01930714323421315,0.962752784949836
C98USDT,VELODROMEUSDT,0.019924654290488543,0.9636875184209628
ACXUSDT,MANTAUSDT,0.020198020227813775,0.9649641929033116
IMXUSDT,VELODROMEUSDT,0.02025145368213231,0.9622511079682762
MANTAUSDT,OPUSDT,0.020342871575445672,0.9530196296794561
ALTUSDT,SNXUSDT,0.02042138010307903,0.9521432328348397
DYMUSDT,MINAUSDT,0.02056184887563871,0.9672760968922345
ACXUSDT,PORTALUSDT,0.020671361595143163,0.9796767466660701
1000CATUSDT,CHRUSDT,0.020716869761249146,0.9827460751924771
PENGUUSDT,YGGUSDT,0.02088587657154926,0.9519145769165321
LAZIOUSDT,VELODROMEUSDT,0.02115925655215458,0.9558697497791161
ACXUSDT,GMXUSDT,0.021347544716869764,0.9625103902370368
1000CATUSDT,GHSTUSDT,0.021736917561892753,0.962685661115953
BEAMXUSDT,POLUSDT,0.021796039349916623,0.9544939482412885
CGPTUSDT,DYMUSDT,0.021828457792625145,0.9528821328546381
DYMUSDT,LUMIAUSDT,0.021910380256642645,0.9550841676447489
ACXUSDT,ICPUSDT,0.021968768416671103,0.9504612199323235
MOVRUSDT,PENGUUSDT,0.022134915784717307,0.9542490026732089
1000CATUSDT,STXUSDT,0.022301985863154565,0.9537603222733289
NOTUSDT,PENGUUSDT,0.022339633415685275,0.9630180428217364
CGPTUSDT,XVGUSDT,0.0224266427936715,0.9621468296516289
AUDIOUSDT,VELODROMEUSDT,0.02245818919127888,0.9617522413545894
ATMUSDT,LUMIAUSDT,0.02296690557725618,0.9511650582079169
C98USDT,XAIUSDT,0.023366581958470724,0.9533515415376651
ASTRUSDT,METISUSDT,0.02344079001039262,0.966213189260291
AXLUSDT,METISUSDT,0.02357747226808458,0.9502438662163957
ALTUSDT,CGPTUSDT,0.02457069383619125,0.951711331205291
ACXUSDT,NEARUSDT,0.024625181718237906,0.9574943638628309
CGPTUSDT,SCUSDT,0.024933749818644994,0.9539274002685962
ACXUSDT,SYSUSDT,0.025364714735691626,0.9652022786271202
1000CATUSDT,1MBABYDOGEUSDT,0.025625190517832328,0.9885455630950986
GUSDT,LUMIAUSDT,0.025657811763057484,0.9537634380056791
ACEUSDT,AEVOUSDT,0.0258744560891796,0.9526221302667253
ACXUSDT,YGGUSDT,0.025955990549347836,0.9791836025252054
ALTUSDT,EIGENUSDT,0.026027569558595656,0.9502343063895047
PENGUUSDT,PIXELUSDT,0.02611758082062818,0.9538716121510707
PORTALUSDT,TNSRUSDT,0.02616899771634534,0.957347153932284
LUMIAUSDT,WUSDT,0.026518925862640333,0.9616724841160824
MINAUSDT,VELODROMEUSDT,0.026806604173584582,0.9663179042326085
ALTUSDT,HFTUSDT,0.026964909514320273,0.9564768832563478
CYBERUSDT,OMNIUSDT,0.02708286839323765,0.9561655549014293
PORTOUSDT,VELODROMEUSDT,0.02721223642099766,0.9575106336478478
AXSUSDT,METISUSDT,0.027689663343139857,0.964894092602301
CHESSUSDT,POLUSDT,0.02769316006311691,0.966307114843417
HOOKUSDT,RONINUSDT,0.028310455187706147,0.9611297288318187
DYMUSDT,METISUSDT,0.028378497822136275,0.9583053865697599
ACXUSDT,CTSIUSDT,0.028432444505030807,0.9654868756113175
ACXUSDT,KSMUSDT,0.028536786945831595,0.9528255237240221
REZUSDT,STRKUSDT,0.028618067387839737,0.9650625794513821
ACXUSDT,EGLDUSDT,0.028881604727324477,0.9684391950956098
ACXUSDT,API3USDT,0.029186084812280026,0.957352729732076
ALTUSDT,REZUSDT,0.0293243802831284,0.9685869760875445
MANTAUSDT,METISUSDT,0.029756029011799717,0.9683613079327326
MANTAUSDT,SNXUSDT,0.02976478194324125,0.9509483084288833
ACXUSDT,FLUXUSDT,0.029873091394690136,0.9539809049599511
ONEUSDT,PENGUUSDT,0.03030911764609015,0.9603071088999987
ARKMUSDT,PENGUUSDT,0.030334491886805173,0.9576851396367879
AXLUSDT,MINAUSDT,0.030548832787527572,0.9654542507083349
1000CATUSDT,CKBUSDT,0.030618432818966135,0.9633997715162391
LUMIAUSDT,NTRNUSDT,0.031119326213835837,0.9626461717306335
ACXUSDT,OSMOUSDT,0.03115887408862046,0.9700717900969672
ACXUSDT,THEUSDT,0.03117675745065897,0.9731989966885178
ARBUSDT,PORTALUSDT,0.031397924279422444,0.9595402141784711
HAEDALUSDT,SXTUSDT,0.03160752184274703,0.960271932226077
ASTRUSDT,AXLUSDT,0.03171319794217291,0.9545338316905606
OPUSDT,POLUSDT,0.032042919627422284,0.967050819595068
SYSUSDT,VELODROMEUSDT,0.032281277291759426,0.9518829001504255
JOEUSDT,POLUSDT,0.0322866782240445,0.9732505152406373
ACXUSDT,TRUUSDT,0.03266916484319115,0.976926797331098
1000CATUSDT,GLMRUSDT,0.03283186143301445,0.9738656878830784
BIOUSDT,SCRTUSDT,0.03283819810164575,0.9595854066990173
ACXUSDT,YFIUSDT,0.03284477925540785,0.9682667374379343
1000CATUSDT,ZROUSDT,0.032998480757037124,0.9664217085725573
AXLUSDT,C98USDT,0.03313983896909034,0.9510874798408335
ACXUSDT,AEVOUSDT,0.033360337845457645,0.9764013651415093
ACXUSDT,CKBUSDT,0.03340639852865308,0.9645570128498325
CELOUSDT,METISUSDT,0.03377073957686153,0.9502831144091187
HIGHUSDT,POLUSDT,0.0337857776811435,0.9655140158124635
METISUSDT,MOVRUSDT,0.03381007059180716,0.9554016656926801
ACXUSDT,METISUSDT,0.03413651094051388,0.9686762083725297
METISUSDT,OSMOUSDT,0.034137894196474595,0.9600682249429033
BIOUSDT,DOGSUSDT,0.03446222943375579,0.9550706689169615
1000CATUSDT,APTUSDT,0.03446725267995093,0.9535528337745326
CGPTUSDT,TLMUSDT,0.0347496009666134,0.9523939685575461
ACXUSDT,POLUSDT,0.03499570878318454,0.9545350052895519
FLUXUSDT,HAEDALUSDT,0.03522577567427568,0.9620240109345108
POLUSDT,TLMUSDT,0.035859140730781454,0.9761891849794869
ACXUSDT,DOTUSDT,0.03651710085927712,0.9690205801106216
LUMIAUSDT,RONINUSDT,0.0367818413031252,0.9508705033509177
ACXUSDT,QUICKUSDT,0.037934971163052875,0.9596525087544261
GALAUSDT,VELODROMEUSDT,0.038372403325551,0.953460009865244
ARPAUSDT,POLUSDT,0.03858370865857011,0.953533124840078
EGLDUSDT,VELODROMEUSDT,0.038994216038088995,0.950544739241867
1000CATUSDT,EIGENUSDT,0.039787168580240916,0.9614429516647526
ACXUSDT,AXSUSDT,0.04063837041952472,0.950605187248093
ACXUSDT,RPLUSDT,0.04148927760931782,0.9562490541303831
NFPUSDT,PORTALUSDT,0.041953886615783226,0.9686838461703015
ACXUSDT,MEMEUSDT,0.042088038370018475,0.9691074613651106
ALTUSDT,DUSDT,0.042444366467544965,0.9530210267415419
ACXUSDT,ARBUSDT,0.04341529113410808,0.9590198109573703
POLUSDT,VANRYUSDT,0.04350210531381662,0.9726790973311895
LTOUSDT,VELODROMEUSDT,0.04355120158398068,0.9528199610206588
ALPHAUSDT,VELODROMEUSDT,0.043668338317949085,0.9535138093875668
ACXUSDT,ASTRUSDT,0.04368885083638701,0.958693818233088
ACXUSDT,DYMUSDT,0.044625302158115644,0.9779163137489357
ACXUSDT,PHBUSDT,0.04486882285856366,0.9635748547206854
1000CATUSDT,NMRUSDT,0.04500900381850569,0.9543302280177427
CGPTUSDT,ILVUSDT,0.04520961870788459,0.9517914606607067
METISUSDT,STRKUSDT,0.04536307210707453,0.9517176379986403
AXSUSDT,POLUSDT,0.046100829191386604,0.9827371828614972
1000CATUSDT,QIUSDT,0.04626091613979971,0.9730422780152971
ACXUSDT,ARUSDT,0.0463813376848859,0.9648108404546066
ACXUSDT,ONEUSDT,0.04661135145553373,0.9628789921739583
1000CATUSDT,TRUUSDT,0.046622997718579036,0.9815794084634443
1000CATUSDT,ADXUSDT,0.04664657305892078,0.9640749840732877
1INCHUSDT,ACXUSDT,0.046650601724402406,0.9603413232265422
LUNCUSDT,POLUSDT,0.04668055887731072,0.9586468690965095
BLURUSDT,POLUSDT,0.04734184259258633,0.9537698311225732
AEVOUSDT,MANTAUSDT,0.04744072937929478,0.9562168275012605
ACXUSDT,ALICEUSDT,0.04766764934112136,0.9660403150947281
NMRUSDT,POLUSDT,0.047992871807850876,0.9532119580992621
ACXUSDT,GRTUSDT,0.04872854474436309,0.9583880706893406
1000CATUSDT,CELRUSDT,0.04886523333209892,0.9628250385176778
ACXUSDT,WOOUSDT,0.04979329848426082,0.9701671304607787
